id_pedido,data_pedido,id_cliente,canal,cidade,estado,categoria,produto,quantidade,preco_unitario,frete,status,data_entrega
PED-02758,2024-07-24,CLI-1184,site,São Paulo,SP,Beleza,Perfume Importado 100ml,1,285.15,"R$ 17,41",entregue,2024-08-05
PED-00034,2023-11-30,CLI-0624,site,Curitiba,PR,Eletrônicos,Carregador Turbo 30W,2,63.16,"R$ 24,19",entregue,2023-12-07
PED-01198,2024-06-24,CLI-0352,marketplace,Salvador,BA,moda,Boné Aba Curva,1,54.29,"R$ 34,38",entregue,2024-07-01
PED-01304,2023-09-17,CLI-0357,marketplace,Belo Horizonte,MG,Casa & Decoração,Luminária de Mesa LED,1,127.23,"R$ 19,71",entregue,2023-09-21
PED-00545,2023-05-28,CLI-1277,app,Porto Alegre,RS,Esporte,Camiseta Dry Fit,2,106.36,"R$ 22,24",entregue,2023-06-07
PED-03394,2023-02-02,CLI-0297,marketplace,porto alegre,RS,Moda,"Mochila Notebook 15""",2,138.28,"R$ 26,03",entregue,2023-02-18
PED-02022,2023-04-29,CLI-0494,marketplace,São Paulo,SP,Eletrônicos,Smartwatch Fit,2,377.53,"R$ 0,00",entregue,2023-05-12
PED-00782,28/11/2024,CLI-1387,site,Rio de Janeiro,RJ,Moda,Tênis Casual Masculino,3,256.44,"R$ 0,00",em transporte,
PED-01042,2024-07-02,CLI-0032,site,Goiânia,GO,Beleza,Kit Skincare Facial,2,279.17,"R$ 0,00",entregue,2024-07-18
PED-01033,2024-03-12,CLI-0679,site,Goiânia,GO,Beleza,Kit Skincare Facial,1,167.21,"R$ 22,36",entregue,2024-03-22
PED-04424,20/08/2023,CLI-0233,app,Belo Horizonte,MG,Moda,Tênis Casual Masculino,1,377.64,"R$ 0,00",em transporte,
PED-02645,2023-10-16,CLI-0206,app,São Paulo,SP,Esporte,Camiseta Dry Fit,2,108.58,"R$ 11,52",entregue,2023-10-20
PED-04521,2023-04-05,CLI-0817,site,Belo Horizonte,MG,Casa & Decoração,Quadro Decorativo Abstrato,3,176.13,"R$ 0,00",devolvido,2023-04-17
PED-01977,2024-02-02,CLI-0467,site,Campinas,SP,Moda,Boné Aba Curva,4,107.48,"R$ 0,00",Entregue,2024-02-06
PED-04818,2024-03-06,CLI-0215,site,Recife,PE,Casa & Decoração,Luminária de Mesa LED,3,100.87,"R$ 0,00",entregue,2024-03-13
PED-02087,2023-11-23,CLI-1032,site,Fortaleza,CE,moda,Camiseta Básica Algodão,1,45.91,"R$ 34,66",cancelado,
PED-04941,2024-11-06,CLI-0261,marketplace,Belo Horizonte,MG,Eletrônicos,Caixa de Som Portátil,3,441.71,"R$ 0,00",entregue,2024-11-20
PED-04125,2024-12-30,CLI-0573,marketplace,São Paulo,SP,Moda,Boné Aba Curva,2,69.79,"R$ 15,46",cancelado,
PED-02824,2024-12-13,CLI-1057,app,Goiânia,GO,Beleza,Secador de Cabelo 2000W,1,207.57,"R$ 28,79",entregue,2024-12-29
PED-03302,2023-11-06,CLI-0207,site,Goiânia,GO,Moda,Boné Aba Curva,2,92.12,"R$ 17,42",devolvido,2023-11-16
PED-04629,2023-07-18,CLI-0129,marketplace,Campinas,,Moda,Camiseta Básica Algodão,2,85.85,"R$ 14,08",entregue,2023-07-25
PED-01120,16/11/2024,CLI-0869,app,são paulo,SP,Moda,Tênis Casual Masculino,1,269.84,"R$ 11,09",cancelado,
PED-00854,2024-11-25,CLI-0908,site,Porto Alegre,RS,Casa & Decoração,Jogo de Toalhas 4 peças,3,194.49,"R$ 0,00",entregue,2024-12-04
PED-01923,2024-02-14,CLI-0570,app,Salvador,BA,Eletrônicos,Fone Bluetooth TWS,2,184.26,"R$ 0,00",entregue,2024-02-22
PED-03931,29/03/2024,CLI-0706,site,são paulo,SP,Casa & Decoração,Quadro Decorativo Abstrato,4,176.92,"R$ 0,00",entregue,06/04/2024
PED-01876,03/10/2024,CLI-1323,app,Recife,PE,Esporte,Garrafa Térmica 1L,1,73.09,"R$ 26,48",entregue,17/10/2024
PED-02565,2024-05-19,CLI-1254,app,  Recife ,PE,Eletrônicos,Webcam Full HD,1,361.29,"R$ 0,00",entregue,2024-05-26
PED-00699,2024-06-22,CLI-0463,marketplace,Ribeirão Preto,SP,Casa & Decoração,"Tapete Sala 1,5m",2,289.05,"R$ 0,00",devolvido,2024-06-25
PED-01620,2023-02-14,CLI-0557,site,brasília,DF,Beleza,Perfume Importado 100ml,1,335.46,"R$ 0,00",entregue,2023-03-03
PED-00801,2024-08-23,CLI-1104,app,São Paulo,SP,Esporte,Garrafa Térmica 1L,1,89.74,"R$ 20,66",entregue,2024-08-26
PED-02766,08/12/2024,CLI-0170,app,Belo Horizonte,MG,Moda,Camiseta Básica Algodão,4,41.69,"R$ 18,91",devolvido,18/12/2024
PED-03976,25/07/2023,CLI-0354,site,SÃO PAULO,SP,Beleza,Perfume Importado 100ml,1,523.32,"R$ 0,00",entregue,29/07/2023
PED-03313,2024-04-09,CLI-1248,app,São Paulo,SP,Eletrônicos,Smartwatch Fit,1,668.96,"R$ 0,00",em transporte,
PED-01919,2024-05-16,CLI-0187,app,Salvador,BA,Eletrônicos,Caixa de Som Portátil,2,303.66,"R$ 0,00",em transporte,
PED-00280,04/11/2024,CLI-0367,app,belo horizonte,MG,Casa & Decoração,Jogo de Toalhas 4 peças,3,212.57,"R$ 0,00",cancelado,
PED-02507,2024-12-06,CLI-0638,site,São Paulo,SP,Moda,Tênis Casual Masculino,-1,341.01,"R$ 0,00",entregue,2024-12-09
PED-01821,01/12/2024,CLI-1017,marketplace,Rio de Janeiro,RJ,Beleza,Secador de Cabelo 2000W,1,304.01,"R$ 0,00",entregue,05/12/2024
PED-04863,2023-09-29,CLI-0547,app,porto alegre,RS,Casa & Decoração,Vaso Decorativo Cerâmica,2,66.06,"R$ 24,28",Entregue,2023-10-17
PED-01138,31/12/2023,CLI-0518,site,Salvador,BA,Casa & Decoração,Jogo de Toalhas 4 peças,4,184.76,"R$ 0,00",em transporte,
PED-01317,21/04/2024,CLI-0870,site,Salvador,BA,Casa & Decoração,Vaso Decorativo Cerâmica,2,129.18,"R$ 29,10",Entregue,01/05/2024
PED-03414,05/03/2023,CLI-0675,marketplace,Salvador,BA,Moda,Tênis Casual Masculino,2,344.28,"R$ 0,00",entregue,23/03/2023
PED-04339,2024-03-14,CLI-1030,app,Sao Paulo,SP,casa & decoracao,Jogo de Toalhas 4 peças,2,167.45,"R$ 0,00",cancelado,
PED-00532,2024-07-29,CLI-0981,site,Porto Alegre,RS,Casa & Decoração,Vaso Decorativo Cerâmica,1,51.02,"R$ 25,90",entregue,2024-08-13
PED-01022,31/08/2024,CLI-0808,app,Porto Alegre,RS,Beleza,Perfume Importado 100ml,3,503.72,"R$ 0,00",entregue,15/09/2024
PED-04025,02/10/2024,CLI-1071,site,Curitiba,PR,Beleza,Secador de Cabelo 2000W,2,388.34,"R$ 0,00",entregue,15/10/2024
PED-03630,2023-07-13,CLI-0261,site,Brasília,DF,Eletrônicos,Carregador Turbo 30W,1,91.22,"R$ 28,54",entregue,2023-07-28
PED-02668,2023-03-21,CLI-1188,site,Brasília,DF,Casa & Decoração,Jogo de Toalhas 4 peças,4,110.9,"R$ 0,00",em transporte,
PED-01902,2023-01-25,CLI-0074,site,Belo Horizonte,MG,Moda,Tênis Casual Masculino,2,242.21,"R$ 0,00",em transporte,
PED-04172,2024-07-30,CLI-1089,site,  São Paulo ,SP,moda,Camiseta Básica Algodão,2,48.16,"R$ 14,35",entregue,2024-08-08
PED-04912,2024-02-04,CLI-0166,site,São Paulo,SP,Moda,"Mochila Notebook 15""",2,132.36,"R$ 14,98",entregue,2024-02-15
PED-02458,21/04/2023,CLI-0332,app,Recife,PE,Moda,Camiseta Básica Algodão,2,45.62,"R$ 35,22",entregue,06/05/2023
PED-02879,27/03/2024,CLI-0705,marketplace,fortaleza,CE,Casa & Decoração,Luminária de Mesa LED,4,133.84,"R$ 0,00",em transporte,
PED-02297,15/08/2024,CLI-0766,site,Salvador,BA,Eletrônicos,Smartwatch Fit,3,685.56,"R$ 0,00",entregue,22/08/2024
PED-02755,2024-11-15,CLI-0598,site,porto alegre,RS,ESPORTE,Garrafa Térmica 1L,2,94.9,"R$ 31,73",entregue,2024-11-23
PED-03789,2023-11-20,CLI-1144,site,RIBEIRÃO PRETO,SP,Eletrônicos,Carregador Turbo 30W,1,100.74,"R$ 14,96",entregue,2023-11-28
PED-04790,14/07/2024,CLI-1057,app,Rio de Janeiro,,Eletrônicos,Carregador Turbo 30W,1,106.3,"R$ 15,22",entregue,23/07/2024
PED-04170,2024-01-30,CLI-0937,site,Rio de Janeiro,RJ,Esporte,Garrafa Térmica 1L,2,84.58,"R$ 20,25",entregue,2024-02-13
PED-02327,31/07/2023,CLI-0934,app,Campinas,SP,MODA,Jaqueta Jeans,1,256.31,"R$ 17,20",entregue,14/08/2023
PED-01758,20/12/2024,CLI-0511,site,Belo Horizonte,MG,Moda,Boné Aba Curva,1,76.74,"R$ 16,37",entregue,23/12/2024
PED-01638,2024-11-29,CLI-1143,marketplace,Campinas,SP,Moda,"Mochila Notebook 15""",1,166.79,"R$ 16,26",Entregue,2024-12-12
PED-04120,2024-02-20,CLI-1165,app,Goiânia,GO,Moda,Jaqueta Jeans,1,304.65,"R$ 0,00",devolvido,2024-03-08
PED-02521,17/06/2023,CLI-1286,app,Brasilia,DF,Moda,Tênis Casual Masculino,1,283.78,"R$ 21,51",entregue,24/06/2023
PED-01861,2024-05-05,CLI-0511,marketplace,são paulo,SP,Casa & Decoração,Jogo de Toalhas 4 peças,1,200.04,"R$ 23,51",entregue,2024-05-08
PED-03046,21/12/2024,CLI-0798,site,RIBEIRÃO PRETO,SP,beleza,Perfume Importado 100ml,4,410.06,"R$ 0,00",entregue,28/12/2024
PED-03013,2024-09-09,CLI-1241,app,Fortaleza,CE,Eletrônicos,Fone Bluetooth TWS,2,253.25,"R$ 0,00",ENTREGUE,2024-09-17
PED-04934,2023-09-11,CLI-0270,site,Brasília,DF,Eletrônicos,Smartwatch Fit,1,424.44,"R$ 0,00",entregue,2023-09-22
PED-00347,09/12/2024,CLI-0865,app,Rio de Janeiro,,moda,Jaqueta Jeans,1,216.09,"R$ 21,25",cancelado,
PED-00822,2024-05-13,CLI-0488,site,SÃO PAULO,SP,Casa & Decoração,"Tapete Sala 1,5m",4,310.27,"R$ 0,00",entregue,2024-05-17
PED-01162,2024-06-21,CLI-1263,site,São Paulo,SP,Beleza,Base Líquida Matte,1,106.31,"R$ 10,09",entregue,2024-07-02
PED-02160,2023-02-19,CLI-1041,app,Salvador,BA,Eletrônicos,Webcam Full HD,3,182.94,"R$ 0,00",entregue,2023-02-27
PED-03687,2023-11-20,CLI-0748,app,CURITIBA,PR,Eletrônicos,Fone Bluetooth TWS,4,360.74,"R$ 0,00",entregue,2023-12-01
PED-04961,2023-06-13,CLI-0692,marketplace,Recife,PE,Casa & Decoração,"Tapete Sala 1,5m",4,129.48,"R$ 0,00",ENTREGUE,2023-06-25
PED-04326,2024-04-12,CLI-0791,marketplace,Recife,PE,Esporte,Halter Emborrachado 5kg,1,137.35,"R$ 32,33",entregue,2024-04-27
PED-00323,10/11/2023,CLI-0473,site,Campinas,SP,Eletrônicos,Smartwatch Fit,2,841.79,"R$ 0,00",entregue,15/11/2023
PED-02821,2023-10-14,CLI-1278,site,Fortaleza,CE,Esporte,Tapete de Yoga 6mm,4,122.45,"R$ 0,00",entregue,2023-11-01
PED-02618,2024-11-07,CLI-0817,site,campinas,SP,Eletrônicos,Webcam Full HD,1,313.81,"R$ 0,00",entregue,2024-11-20
PED-00351,2024-05-27,CLI-0747,app,São Paulo,SP,Casa & Decoração,Quadro Decorativo Abstrato,4,84.29,"R$ 0,00",entregue,2024-06-02
PED-01345,2024-12-24,CLI-0261,site,São Paulo,SP,Moda,Tênis Casual Masculino,2,409.13,"R$ 0,00",entregue,2025-01-01
PED-04081,2023-11-30,CLI-0170,marketplace,fortaleza,,Moda,Jaqueta Jeans,1,304.92,"R$ 0,00",devolvido,2023-12-17
PED-00998,2023-01-03,CLI-0900,site,Brasilia,DF,Casa & Decoração,Quadro Decorativo Abstrato,3,157.89,"R$ 0,00",entregue,2023-01-20
PED-00472,12/02/2024,CLI-0802,marketplace,Ribeirão Preto,SP,Moda,"Mochila Notebook 15""",4,176.48,"R$ 0,00",entregue,23/02/2024
PED-04765,2024-01-12,CLI-0422,site,FORTALEZA,CE,Moda,Camiseta Básica Algodão,1,56.97,"R$ 32,08",em transporte,
PED-03472,2024-01-19,CLI-1255,site,Belo Horizonte,MG,Eletrônicos,Carregador Turbo 30W,2,98.71,"R$ 18,02",entregue,2024-02-02
PED-00778,17/06/2023,CLI-0164,site,São Paulo,SP,Esporte,Camiseta Dry Fit,1,110.87,"R$ 19,57",entregue,25/06/2023
PED-02922,09/01/2023,CLI-1077,app,São Paulo,SP,Beleza,Perfume Importado 100ml,3,612.96,"R$ 0,00",entregue,23/01/2023
PED-01254,29/05/2024,CLI-0712,app,Rio de Janeiro,RJ,Casa & Decoração,Jogo de Toalhas 4 peças,1,164.33,"R$ 19,76",entregue,08/06/2024
PED-03447,2024-07-10,CLI-0734,site,Belo Horizonte,MG,eletronicos,Carregador Turbo 30W,1,102.64,"R$ 13,83",cancelado,
PED-00446,01/08/2024,CLI-0293,site,SALVADOR,BA,Casa & Decoração,Jogo de Toalhas 4 peças,1,208.38,"R$ 34,50",entregue,13/08/2024
PED-01239,2023-06-30,CLI-0669,site,Recife,PE,Esporte,Halter Emborrachado 5kg,3,118.87,"R$ 0,00",entregue,2023-07-14
PED-03791,2023-08-13,CLI-0491,marketplace,Curitiba,PR,Casa & Decoração,Luminária de Mesa LED,3,205.98,"R$ 0,00",entregue,2023-08-29
PED-02475,2023-11-29,CLI-0009,app,Belo Horizonte,MG,Esporte,Tapete de Yoga 6mm,2,158.82,"R$ 0,00",CANCELADO,
PED-04006,2023-07-07,CLI-0277,marketplace,Campinas,SP,Beleza,Kit Skincare Facial,2,161.14,"R$ 0,00",entregue,2023-07-16
PED-03337,2024-03-24,CLI-0700,site,Recife,PE,Beleza,Secador de Cabelo 2000W,3,156.76,"R$ 0,00",devolvido,2024-04-02
PED-03907,2024-10-12,CLI-0634,app,Campinas,,Eletrônicos,Smartwatch Fit,4,738.04,"R$ 0,00",entregue,2024-10-25
PED-01205,2023-01-31,CLI-0712,site,Porto Alegre,RS,Moda,Tênis Casual Masculino,2,338.85,"R$ 0,00",entregue,2023-02-12
PED-03458,22/11/2024,CLI-0987,app,SÃO PAULO,SP,Beleza,Perfume Importado 100ml,4,417.94,"R$ 0,00",entregue,29/11/2024
PED-01676,05/12/2024,CLI-0274,site,Porto Alegre,RS,Beleza,Base Líquida Matte,3,73.48,"R$ 28,89",ENTREGUE,19/12/2024
PED-04664,2023-04-03,CLI-0704,marketplace,São Paulo,SP,eletronicos,Fone Bluetooth TWS,1,171.54,"R$ 9,56",entregue,2023-04-14
PED-00332,2023-07-25,CLI-1003,marketplace,São Paulo,SP,Esporte,Corda de Pular Speed,1,68.86,"R$ 14,09",entregue,2023-07-29
PED-03903,2024-07-29,CLI-0354,app,Sao Paulo,SP,Moda,Jaqueta Jeans,2,251.82,"R$ 0,00",entregue,2024-08-11
PED-02108,28/12/2024,CLI-0230,app,Rio de Janeiro,RJ,Moda,Camiseta Básica Algodão,4,55.53,"R$ 21,22",entregue,07/01/2025
PED-00672,2024-04-30,CLI-0896,app,Salvador,BA,Moda,"Mochila Notebook 15""",1,253.02,"R$ 32,57",em transporte,
PED-02182,2024-12-18,CLI-1219,site,Porto Alegre,RS,Eletrônicos,Caixa de Som Portátil,1,375.66,"R$ 0,00",entregue,2025-01-03
PED-00116,2024-11-06,CLI-1330,site,Rio de Janeiro,RJ,beleza,Base Líquida Matte,1,129.88,"R$ 23,34",entregue,2024-11-12
PED-03841,2024-07-13,CLI-0672,site,são paulo,SP,Eletrônicos,Webcam Full HD,4,281.28,"R$ 0,00",entregue,2024-07-16
PED-03658,2023-12-27,CLI-0380,site,Rio de Janeiro,RJ,Casa & Decoração,Luminária de Mesa LED,3,155.25,"R$ 0,00",entregue,2024-01-02
PED-00159,14/08/2024,CLI-1221,site,São Paulo,SP,Moda,Jaqueta Jeans,2,240.26,"R$ 0,00",entregue,26/08/2024
PED-04948,2024-09-23,CLI-0942,app,,SP,Beleza,Secador de Cabelo 2000W,4,191.96,"R$ 0,00",cancelado,
PED-04137,2024-03-07,CLI-0577,site,Ribeirão Preto,SP,Beleza,Kit Skincare Facial,4,197.6,"R$ 0,00",entregue,2024-03-15
PED-02912,2023-06-04,CLI-0105,site,Brasília,DF,Beleza,Kit Skincare Facial,3,133.96,"R$ 0,00",devolvido,2023-06-12
PED-00018,2023-03-14,CLI-1205,marketplace,Fortaleza,CE,Eletrônicos,Carregador Turbo 30W,1,60.97,"R$ 32,84",ENTREGUE,2023-03-22
PED-02540,2024-03-12,CLI-1372,site,São Paulo,SP,Esporte,Corda de Pular Speed,2,50.97,"R$ 18,21",devolvido,2024-03-18
PED-04094,2023-07-10,CLI-0636,app,,SP,Beleza,Perfume Importado 100ml,2,417.78,"R$ 0,00",entregue,2023-07-14
PED-03926,2024-04-19,CLI-0337,app,Brasília,DF,Casa & Decoração,Jogo de Toalhas 4 peças,3,104.57,"R$ 0,00",em transporte,
PED-02104,05/12/2024,CLI-0893,app,São Paulo,SP,Casa & Decoração,Jogo de Toalhas 4 peças,2,163.49,"R$ 0,00",Entregue,08/12/2024
PED-02499,2024-10-17,CLI-0079,app,São Paulo,SP,Moda,Boné Aba Curva,2,112.92,"R$ 14,81",entregue,2024-10-30
PED-01045,2023-01-23,CLI-1067,app,Belo Horizonte,MG,Eletrônicos,Webcam Full HD,1,194.2,"R$ 21,32",entregue,2023-01-28
PED-00199,2023-07-19,CLI-0109,app,São Paulo,SP,Eletrônicos,Smartwatch Fit,1,677.89,"R$ 0,00",entregue,2023-07-30
PED-00962,2024-01-09,CLI-0296,site,Brasilia,DF,Moda,Tênis Casual Masculino,4,231.59,"R$ 0,00",em transporte,
PED-03789,2023-11-20,CLI-1144,site,RIBEIRÃO PRETO,SP,Eletrônicos,Carregador Turbo 30W,1,100.74,"R$ 14,96",entregue,2023-11-28
PED-01104,2024-10-29,CLI-0924,site,Rio de Janeiro,RJ,Beleza,Base Líquida Matte,1,145.56,"R$ 22,11",entregue,2024-11-05
PED-01490,2024-02-13,CLI-0317,app,Belo Horizonte,MG,moda,Boné Aba Curva,1,73.25,"R$ 20,09",entregue,2024-02-18
PED-00667,2024-10-09,CLI-1125,site,Recife,PE,Eletrônicos,Caixa de Som Portátil,1,488.22,"R$ 0,00",em transporte,
PED-01687,2024-03-07,CLI-0352,app,Brasília,DF,Moda,Camiseta Básica Algodão,4,86.96,"R$ 0,00",entregue,2024-03-20
PED-02681,2024-10-05,CLI-0377,site,Brasília,DF,Beleza,Perfume Importado 100ml,1,522.16,"R$ 0,00",entregue,2024-10-14
PED-04831,2024-05-12,CLI-0550,marketplace,Recife,PE,Moda,Jaqueta Jeans,1,232.37,"R$ 31,86",entregue,2024-05-29
PED-04050,2024-08-07,CLI-0966,app,Recife,PE,Casa & Decoração,Quadro Decorativo Abstrato,1,166.25,"R$ 29,10",entregue,2024-08-20
PED-01361,2024-07-03,CLI-1331,site,Salvador,,Eletrônicos,Caixa de Som Portátil,1,400.1,"R$ 0,00",entregue,2024-07-13
PED-00716,08/07/2023,CLI-1112,app,Salvador,BA,eletronicos,Carregador Turbo 30W,1,105.84,"R$ 32,33",entregue,16/07/2023
PED-01279,2024-11-09,CLI-0184,site,Ribeirão Preto,SP,Beleza,Kit Skincare Facial,2,273.52,"R$ 0,00",ENTREGUE,2024-11-19
PED-04784,07/05/2024,CLI-1391,marketplace,Brasília,DF,Beleza,Perfume Importado 100ml,2,373.72,"R$ 0,00",entregue,17/05/2024
PED-02419,2023-03-18,CLI-0139,site,Ribeirão Preto,SP,Eletrônicos,Caixa de Som Portátil,3,275.86,"R$ 0,00",entregue,2023-03-29
PED-02175,2023-11-21,CLI-0274,app,Belo Horizonte,MG,Casa & Decoração,Vaso Decorativo Cerâmica,2,82.95,"R$ 24,53",entregue,2023-12-03
PED-02236,2024-11-13,CLI-1220,site,  São Paulo ,SP,Esporte,Tapete de Yoga 6mm,2,96.66,"R$ 9,88",entregue,2024-11-21
PED-04682,24/02/2023,CLI-1108,app,Curitiba,PR,Esporte,Garrafa Térmica 1L,4,89.27,"R$ 0,00",em transporte,
PED-02373,29/10/2023,CLI-0518,app,Belo Horizonte,MG,Beleza,Kit Skincare Facial,2,269.04,"R$ 0,00",entregue,07/11/2023
PED-03521,2024-03-21,CLI-0261,site,Sao Paulo,SP,Eletrônicos,Carregador Turbo 30W,2,92.75,"R$ 18,98",devolvido,2024-03-30
PED-01071,2024-11-12,CLI-0498,app,Goiânia,GO,Moda,Tênis Casual Masculino,1,412.88,"R$ 0,00",entregue,2024-11-20
PED-01298,20/06/2023,CLI-0787,site,Belo Horizonte,MG,eletronicos,Webcam Full HD,2,325.99,"R$ 0,00",entregue,29/06/2023
PED-01282,2023-12-22,CLI-0242,marketplace,São Paulo,SP,Eletrônicos,Carregador Turbo 30W,1,89.54,"R$ 12,50",entregue,2024-01-02
PED-03033,2023-09-13,CLI-1359,site,Rio de Janeiro,RJ,Eletrônicos,Caixa de Som Portátil,1,424.41,"R$ 0,00",devolvido,2023-09-21
PED-03815,05/01/2024,CLI-0100,site,Ribeirão Preto,SP,Moda,Jaqueta Jeans,1,274.09,"R$ 15,16",EM TRANSPORTE,
PED-01234,2024-07-11,CLI-0921,marketplace,Sao Paulo,SP,Eletrônicos,Fone Bluetooth TWS,2,294.72,"R$ 0,00",Em transporte,
PED-02124,2023-07-16,CLI-1330,app,SÃO PAULO,SP,Eletrônicos,Carregador Turbo 30W,2,95.8,"R$ 17,62",entregue,2023-07-24
PED-01424,2023-12-09,CLI-0066,app,Porto Alegre,RS,Casa & Decoração,Vaso Decorativo Cerâmica,1,172.97,"R$ 22,97",entregue,2023-12-23
PED-00916,2024-12-12,CLI-1149,marketplace,Brasília,DF,Moda,"Mochila Notebook 15""",1,196.94,"R$ 23,86",entregue,2024-12-30
PED-02801,2024-12-31,CLI-0851,site,RECIFE,PE,Casa & Decoração,Luminária de Mesa LED,4,98.2,"R$ 0,00",devolvido,2025-01-12
PED-04490,2024-03-30,CLI-0839,app,Rio de Janeiro,RJ,casa & decoracao,Vaso Decorativo Cerâmica,2,68.16,"R$ 24,77",entregue,2024-04-04
PED-01936,2023-04-23,CLI-0422,site,Salvador,BA,Moda,Boné Aba Curva,2,82.92,"R$ 27,72",entregue,2023-05-02
PED-03861,2024-02-08,CLI-0978,site,São Paulo,SP,Esporte,Camiseta Dry Fit,2,57.42,"R$ 18,41",entregue,2024-02-13
PED-03022,2024-08-26,CLI-0316,app,Rio de Janeiro,RJ,Esporte,Corda de Pular Speed,2,85.56,"R$ 18,59",entregue,2024-09-09
PED-00530,2023-11-02,CLI-0275,marketplace,Porto Alegre,RS,Casa & Decoração,Luminária de Mesa LED,1,176.36,"R$ 21,58",entregue,2023-11-14
PED-00501,2024-08-22,CLI-0992,app,Rio de Janeiro,RJ,Beleza,Base Líquida Matte,4,102.61,"R$ 0,00",entregue,2024-09-05
PED-04971,03/06/2024,CLI-1137,marketplace,Porto Alegre,RS,ELETRÔNICOS,Carregador Turbo 30W,3,119.68,"R$ 0,00",entregue,21/06/2024
PED-01544,2023-06-30,CLI-1330,site,recife,PE,Casa & Decoração,Jogo de Toalhas 4 peças,1,222.68,"R$ 25,14",entregue,2023-07-13
PED-04845,2023-12-14,CLI-0256,marketplace,BELO HORIZONTE,MG,Eletrônicos,Caixa de Som Portátil,3,287.33,"R$ 0,00",entregue,2023-12-20
PED-03918,08/04/2024,CLI-0309,site,Belo Horizonte,MG,Moda,"Mochila Notebook 15""",1,159.67,"R$ 19,92",entregue,16/04/2024
PED-01547,2023-09-01,CLI-0083,app,FORTALEZA,CE,Beleza,Perfume Importado 100ml,2,443.38,"R$ 0,00",entregue,2023-09-10
PED-01387,2024-07-29,CLI-0817,site,Campinas,SP,Casa & Decoração,Vaso Decorativo Cerâmica,1,77.94,"R$ 15,31",entregue,2024-08-02
PED-01075,2024-11-05,CLI-0623,marketplace,São Paulo,SP,moda,Tênis Casual Masculino,1,288.89,"R$ 17,82",entregue,2024-11-18
PED-04325,2023-07-24,CLI-0572,site,São Paulo,SP,Eletrônicos,Fone Bluetooth TWS,3,277.11,"R$ 0,00",ENTREGUE,2023-08-02
PED-03430,18/10/2024,CLI-1214,app,Salvador,,Beleza,Secador de Cabelo 2000W,2,186.54,"R$ 0,00",Entregue,28/10/2024
PED-04726,2023-11-14,CLI-1348,site,Rio de Janeiro,RJ,Moda,Tênis Casual Masculino,1,274.17,"R$ 20,33",entregue,2023-11-18
PED-02746,2024-09-23,CLI-0352,marketplace,recife,PE,Casa & Decoração,Jogo de Toalhas 4 peças,3,184.82,"R$ 0,00",Entregue,2024-10-07
PED-01504,2024-01-01,CLI-0832,site,rio de janeiro,RJ,Moda,Tênis Casual Masculino,3,391.1,"R$ 0,00",entregue,2024-01-05
PED-01362,2023-12-04,CLI-0048,app,  Campinas ,SP,Beleza,Kit Skincare Facial,2,226.05,"R$ 0,00",entregue,2023-12-15
PED-01465,2024-06-22,CLI-0555,marketplace,Fortaleza,,moda,"Mochila Notebook 15""",1,162.44,"R$ 33,92",entregue,2024-07-03
PED-03593,2024-10-08,CLI-0021,site,Salvador,BA,Moda,Jaqueta Jeans,2,201.53,"R$ 0,00",Entregue,2024-10-18
PED-00440,2024-06-05,CLI-0354,app,Recife,PE,Beleza,Perfume Importado 100ml,3,288.83,"R$ 0,00",entregue,2024-06-18
PED-03194,25/07/2024,CLI-0231,marketplace,Campinas,SP,Esporte,Camiseta Dry Fit,1,96.41,"R$ 6,48",entregue,06/08/2024
PED-03406,2024-10-12,CLI-0248,site,  Fortaleza ,CE,Eletrônicos,Webcam Full HD,3,383.06,"R$ 0,00",entregue,2024-10-25
PED-00007,2024-09-08,CLI-0917,app,Belo Horizonte,MG,Casa & Decoração,"Tapete Sala 1,5m",1,363.99,"R$ 0,00",entregue,2024-09-15
PED-02166,2023-09-28,CLI-0105,marketplace,Rio de Janeiro,RJ,Esporte,Camiseta Dry Fit,3,56.16,"R$ 19,11",entregue,2023-10-02
PED-02734,13/11/2023,CLI-0155,site,Recife,PE,Casa & Decoração,Jogo de Toalhas 4 peças,2,239.6,"R$ 0,00",em transporte,
PED-01671,29/10/2023,CLI-0541,site,Rio de Janeiro,RJ,BELEZA,Perfume Importado 100ml,3,445.97,"R$ 0,00",entregue,08/11/2023
PED-00204,2023-05-30,CLI-1387,marketplace,Rio de Janeiro,RJ,Beleza,Base Líquida Matte,1,61.82,"R$ 17,17",devolvido,2023-06-09
PED-02675,2024-05-05,CLI-1233,site,Brasília,DF,Casa & Decoração,"Tapete Sala 1,5m",2,185.08,"R$ 0,00",entregue,2024-05-20
PED-00602,08/09/2024,CLI-0391,site,Rio de Janeiro,RJ,Eletrônicos,Webcam Full HD,2,214.19,"R$ 0,00",ENTREGUE,15/09/2024
PED-01038,22/12/2023,CLI-1109,app,Brasília,DF,Beleza,Perfume Importado 100ml,1,524.42,"R$ 0,00",entregue,04/01/2024
PED-01225,2023-06-26,CLI-1317,site,Campinas,SP,moda,"Mochila Notebook 15""",2,319.79,"R$ 0,00",entregue,2023-07-09
PED-03622,2023-10-05,CLI-0164,app,Belo Horizonte,MG,Eletrônicos,Smartwatch Fit,1,369.25,"R$ 0,00",entregue,2023-10-12
